etablissement_id,site_web,adresse,nb_etudiants,url_logo,url_image
0480680D,http://www.ensemble-sacre-coeur.fr,43 avenue de la Gare 48200 Saint-Chély-d'Apcher,412,,
0480680D,http://www.ensemble-sacre-coeur.fr,43 avenue de la Gare 48200 Saint-Chély-d'Apcher,434,,
0951214D,http://essec.edu,,,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Logo.svg,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20campus%20cergy.jpg
0951214D,http://essec.edu,,,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Logo.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Essec%20cergy%201.JPG
0951214D,http://essec.edu,,,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Logo.svg,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Sg%20campus.png
0951214D,http://essec.edu,,,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Logo.svg,http://commons.wikimedia.org/wiki/Special:FilePath/ESSEC%20Singapore.JPG
0594652L,https://lp-des-plaines-du-nord-grande-synthe.59.ac-lille.fr/,74 avenue de Petite Synthe BP 30187 59760 Grande-Synthe,159,,
0594652L,https://lp-des-plaines-du-nord-grande-synthe.59.ac-lille.fr/,74 avenue de Petite Synthe BP 30187 59760 Grande-Synthe,167,,
0721478R,https://stjoseph-lasalle.fr,Le Pizieux 72700 Pruillé-le-Chétif,592,,
0721478R,https://stjoseph-lasalle.fr,Le Pizieux 72700 Pruillé-le-Chétif,605,,
0660924W,https://christian-bourquin-argeles.mon-ent-occitanie.fr/,4 avenue Nelson Mandela CS 60094 66701 Argelès-sur-Mer,1024,,
0660924W,https://christian-bourquin-argeles.mon-ent-occitanie.fr/,4 avenue Nelson Mandela CS 60094 66701 Argelès-sur-Mer,1044,,
0601863Z,https://charles-de-gaulle-compiegne.ac-amiens.fr/,44 rue Jacques Daguerre BP50047 60321 Compiègne,895,,
0601863Z,https://charles-de-gaulle-compiegne.ac-amiens.fr/,44 rue Jacques Daguerre BP50047 60321 Compiègne,900,,
0311270M,https://saint-francois.apprentis-auteuil.org,200 rue Buissonnière quartier Bouysset 31670 Labège,,,
0320030J,https://clement-ader.mon-ent-occitanie.fr,10 rue du Chemin neuf 32130 Samatan,208,,
0320030J,https://clement-ader.mon-ent-occitanie.fr,10 rue du Chemin neuf 32130 Samatan,222,,
9711046K,,Boulevard des Héros BP 355 97158 Les Abymes,742,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Chevalier%20de%20Saint-Georges%20des%20Abymes.jpg
9711046K,,Boulevard des Héros BP 355 97158 Les Abymes,762,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Chevalier%20de%20Saint-Georges%20des%20Abymes.jpg
0420029D,https://lp-rene-cassin-rive-de-gier.ent.auvergnerhonealpes.fr/,11 chemin Sainte Barbe 42800 Rive-de-Gier,359,,
0420029D,https://lp-rene-cassin-rive-de-gier.ent.auvergnerhonealpes.fr/,11 chemin Sainte Barbe 42800 Rive-de-Gier,376,,
0772296C,http://www.lamarecarree.fr,Rue de la Mare Carrée BP 70 77550 Moissy-Cramayel,1346,,
0772296C,http://www.lamarecarree.fr,Rue de la Mare Carrée BP 70 77550 Moissy-Cramayel,1364,,
0330023W,http://www.camillejullian.com,29 rue de la Croix-Blanche CS 11235 33074 Bordeaux,1364,,
0330023W,http://www.camillejullian.com,29 rue de la Croix-Blanche CS 11235 33074 Bordeaux,1374,,
0801335S,https://dotea.baie-de-somme.educagri.fr/,21 rue du Lieutenant Caron 80100 Abbeville,,,
0831243A,http://www.lyc-bonaparte.fr/,Avenue Winston Churchill BP 5504 83097 Toulon,1449,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20Bonaparte.JPG
0831243A,http://www.lyc-bonaparte.fr/,Avenue Winston Churchill BP 5504 83097 Toulon,1458,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20Bonaparte.JPG
0900355X,https://lyc-ddiderot-bavilliers.eclat-bfc.fr,Rue Rond D'Alembert BP 55 90800 Bavilliers,348,,
0900355X,https://lyc-ddiderot-bavilliers.eclat-bfc.fr,Rue Rond D'Alembert BP 55 90800 Bavilliers,351,,
0330089T,http://www.j-monnet.net,40 avenue Henri Brulle BP 249 33505 Libourne,776,,
0330089T,http://www.j-monnet.net,40 avenue Henri Brulle BP 249 33505 Libourne,777,,
0942340H,https://www.estp.fr/,,3263,http://commons.wikimedia.org/wiki/Special:FilePath/ESTP%20Logo.png,http://commons.wikimedia.org/wiki/Special:FilePath/ESTP%20Cachan.jpg
0580582T,https://www.morvanformations.com/,Rue Pierre Mendès France 58120 Château-Chinon,,,
0331495W,http://www.assomption-bordeaux.com,370 boulevard Président Wilson CS 41734 33073 Bordeaux,1100,,
0331495W,http://www.assomption-bordeaux.com,370 boulevard Président Wilson CS 41734 33073 Bordeaux,1176,,
0331501C,http://www.smb33.fr,45 rue de Dijon CS 41195 33072 Bordeaux,936,,
0331501C,http://www.smb33.fr,45 rue de Dijon CS 41195 33072 Bordeaux,953,,
0331502D,http://www.tivoli-33.org,40 avenue d'Eysines 33073 Bordeaux,725,,
0331502D,http://www.tivoli-33.org,40 avenue d'Eysines 33073 Bordeaux,727,,
0331556M,http://www.lyceesaintefamille.com,12 rue de Saintonge 33000 Bordeaux,179,,
0331556M,http://www.lyceesaintefamille.com,12 rue de Saintonge 33000 Bordeaux,180,,
0331591A,http://www.belorme.com,67 rue de Bel Orme 33000 Bordeaux,303,,
0331591A,http://www.belorme.com,67 rue de Bel Orme 33000 Bordeaux,305,,
0590344D,http://www.univ-catholille.fr/,,,http://commons.wikimedia.org/wiki/Special:FilePath/Universit%C3%A9%20Catholique%20de%20Lille%20blason.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20catho%20entree.JPG
0210056X,http://www.lyceedemontbard.fr,12 rue Maréchal de Lattre de Tassigny BP 30097 21500 Montbard,145,,
0210056X,http://www.lyceedemontbard.fr,12 rue Maréchal de Lattre de Tassigny BP 30097 21500 Montbard,147,,
0671557D,http://iutrs.unistra.fr,,,,http://commons.wikimedia.org/wiki/Special:FilePath/IUT%20Robert%20Schumann-Strasbourg.JPG
0671557D,http://iutrs.unistra.fr,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20principale%20IUT%20Robert%20Schuman%202025.jpg
0671557D,http://iutrs.unistra.fr,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20principale%20IUT%20Robert%20Schuman%20en%201988.jpg
0340011C,https://jean-moulin-beziers.mon-ent-occitanie.fr,Avenue des Martyrs de la Résistance BP 745 34521 Béziers,2415,,
0340011C,https://jean-moulin-beziers.mon-ent-occitanie.fr/,Avenue des Martyrs de la Résistance BP 745 34521 Béziers,2415,,
0340011C,https://jean-moulin-beziers.mon-ent-occitanie.fr,Avenue des Martyrs de la Résistance BP 745 34521 Béziers,2533,,
0340011C,https://jean-moulin-beziers.mon-ent-occitanie.fr/,Avenue des Martyrs de la Résistance BP 745 34521 Béziers,2533,,
0840026X,https://www.site.ac-aix-marseille.fr/lyc-arc/spip/,346 avenue des Etudiants BP 189 84106 Orange,1146,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20de%20l%27Arc%20d%27Orange.jpg
0840026X,https://www.site.ac-aix-marseille.fr/lyc-arc/spip/,346 avenue des Etudiants BP 189 84106 Orange,1214,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20de%20l%27Arc%20d%27Orange.jpg
0130054N,http://www.lyc-poinsochapuis.ac-aix-marseille.fr,49 traverse Parangon 13272 Marseille,162,,
0130054N,http://www.lyc-poinsochapuis.ac-aix-marseille.fr,49 traverse Parangon 13272 Marseille,205,,
0623328F,https://lyceesenez.fr/,555 boulevard Fernand Darchicourt BP 105 62252 Hénin-Beaumont,24,,
0623328F,https://lyceesenez.fr/,555 boulevard Fernand Darchicourt BP 105 62252 Hénin-Beaumont,1101,,
0593495D,https://lp-paul-langevin-waziers.59.ac-lille.fr/,Rue Paul Langevin BP 90087 59119 Waziers,369,,
0593495D,https://lp-paul-langevin-waziers.59.ac-lille.fr/,Rue Paul Langevin BP 90087 59119 Waziers,374,,
0592967E,http://www.lasagesse-vals.fr/,40 rue de Mons BP 50288 59306 Valenciennes,716,,
0592967E,http://www.lasagesse-vals.fr/,40 rue de Mons BP 50288 59306 Valenciennes,725,,
0492420P,http://www.saintaubinlasalle.fr,"Rue Hélène Boucher Saint-Sylvain-d'Anjou, BP 30139 49481 Verrières-en-Anjou",989,,
0492420P,http://www.saintaubinlasalle.fr,"Rue Hélène Boucher Saint-Sylvain-d'Anjou, BP 30139 49481 Verrières-en-Anjou",994,,
0490055U,http://lyc-bertin-carnot.e-lyco.fr/,25 rue Marceau BP 10 49401 Saumur,887,,
0490055U,http://lyc-bertin-carnot.e-lyco.fr/,25 rue Marceau BP 10 49401 Saumur,961,,
0290078C,http://lprozglas.fr,1 place Jean Zay BP 121 29391 Quimperlé,325,,
0290078C,http://lprozglas.fr,1 place Jean Zay BP 121 29391 Quimperlé,339,,
0011326L,http://cotiere.elycee.rhonealpes.fr/,"270 chemin du Grand Casset La Boisse, BP 610 01120 La Boisse",1341,,http://commons.wikimedia.org/wiki/Special:FilePath/Route%20de%20Gen%C3%A8ve%20%C3%A0%20La%20Boisse%20en%20d%C3%A9cembre%202020.jpg
0011326L,https://cotiere.ent.auvergnerhonealpes.fr/,"270 chemin du Grand Casset La Boisse, BP 610 01120 La Boisse",1341,,http://commons.wikimedia.org/wiki/Special:FilePath/Route%20de%20Gen%C3%A8ve%20%C3%A0%20La%20Boisse%20en%20d%C3%A9cembre%202020.jpg
0011326L,http://cotiere.elycee.rhonealpes.fr/,"270 chemin du Grand Casset La Boisse, BP 610 01120 La Boisse",1372,,http://commons.wikimedia.org/wiki/Special:FilePath/Route%20de%20Gen%C3%A8ve%20%C3%A0%20La%20Boisse%20en%20d%C3%A9cembre%202020.jpg
0011326L,https://cotiere.ent.auvergnerhonealpes.fr/,"270 chemin du Grand Casset La Boisse, BP 610 01120 La Boisse",1372,,http://commons.wikimedia.org/wiki/Special:FilePath/Route%20de%20Gen%C3%A8ve%20%C3%A0%20La%20Boisse%20en%20d%C3%A9cembre%202020.jpg
0350028R,https://www.lycee-brequigny.fr,7 avenue Georges Graff BP 90516 35205 Rennes,2074,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27entr%C3%A9e%20du%20lyc%C3%A9e%20brequigny%20a%20rennes%20-%20panoramio.jpg
0350028R,https://www.lycee-brequigny.fr/,7 avenue Georges Graff BP 90516 35205 Rennes,2074,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27entr%C3%A9e%20du%20lyc%C3%A9e%20brequigny%20a%20rennes%20-%20panoramio.jpg
0350028R,https://www.lycee-brequigny.fr,7 avenue Georges Graff BP 90516 35205 Rennes,2084,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27entr%C3%A9e%20du%20lyc%C3%A9e%20brequigny%20a%20rennes%20-%20panoramio.jpg
0350028R,https://www.lycee-brequigny.fr/,7 avenue Georges Graff BP 90516 35205 Rennes,2084,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27entr%C3%A9e%20du%20lyc%C3%A9e%20brequigny%20a%20rennes%20-%20panoramio.jpg
0601823F,https://www.lycee-francois-truffaut.fr/,4 rue de Pontoise BP 70777 60007 Beauvais,1015,,
0601823F,https://www.lycee-francois-truffaut.fr/,4 rue de Pontoise BP 70777 60007 Beauvais,1028,,
0350778F,https://www.essfa.fr/college-lycee-prepa-assomption/,18 boulevard Painlevé CS 80617 35706 Rennes,967,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Assomption-Rennes.jpg
0350778F,https://www.essfa.fr/college-lycee-prepa-assomption/,18 boulevard Painlevé CS 80617 35706 Rennes,985,,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Assomption-Rennes.jpg
0350778F,http://www.lyceeretiers.bzh/index.php,20 square Charles de Gaulle 35240 Retiers,985,,
0351047Y,https://www.the-land.bzh/enseignement-secondaire/lycee-rennes/,Rue Fernand Robert CS 84233 35042 Rennes,,,
0352072M,https://www.ism-lapro.fr,2 rue du Collège CS 31863 35418 Saint-Malo,1334,,
0352072M,https://www.ism-lapro.fr,2 rue du Collège CS 31863 35418 Saint-Malo,1359,,
0352379W,http://iut-stmalo.univ-rennes1.fr,,,,
0360009P,http://www.lyceepmc.fr/,31 rue Pierre et Marie Curie BP 519 36018 Châteauroux,935,,
0360009P,http://www.lyceepmc.fr/,31 rue Pierre et Marie Curie BP 519 36018 Châteauroux,968,,
0360017Y,https://naturapolis36.fr,Route de Velles - Touvent BP 529 36018 Châteauroux,,,
0360043B,http://www.lyceeblaisepascal.com,27 boulevard Blaise Pascal BP 569 36019 Châteauroux,678,,
0360043B,http://www.lyceeblaisepascal.com,27 boulevard Blaise Pascal BP 569 36019 Châteauroux,689,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/,2 place Gregoire de Tours BP 1248 37012 Tours,1053,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/index.php,2 place Gregoire de Tours BP 1248 37012 Tours,1053,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/,2 place Grégoire de Tours BP 1248 37012 Tours,1053,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/index.php,2 place Grégoire de Tours BP 1248 37012 Tours,1053,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/,2 place Gregoire de Tours BP 1248 37012 Tours,1071,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/index.php,2 place Gregoire de Tours BP 1248 37012 Tours,1071,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/,2 place Grégoire de Tours BP 1248 37012 Tours,1071,,
0370039S,http://lyc-paul-louis-courier-tours.tice.ac-orleans-tours.fr/php5/index.php,2 place Grégoire de Tours BP 1248 37012 Tours,1071,,
0370054H,http://www.martin-nadaud.org,67 rue Jeanne Labourbe 37700 Saint-Pierre-des-Corps,300,,
0370054H,http://www.martin-nadaud.org,67 rue Jeanne Labourbe 37700 Saint-Pierre-des-Corps,312,,
0380008C,https://www.lycee-oiselet.fr/,Rue Vaucanson BP 50403 38302 Bourgoin-Jallieu,1803,,
0380008C,https://www.lycee-oiselet.fr/,Rue Vaucanson BP 50403 38302 Bourgoin-Jallieu,1819,,
0380033E,https://lycee-vaucanson-grenoble.web.ac-grenoble.fr/,27 rue Anatole France 38030 Grenoble,835,,
0380033E,https://lycee-vaucanson-grenoble.web.ac-grenoble.fr/,27 rue Anatole France 38030 Grenoble,889,,
0381819W,https://formagri38.fr/,57 avenue Charles de Gaulle BP 83 38260 La Côte-Saint-André,,,
0382371W,https://lpcjp2.org,2 route de Volgeat 38460 Villemoirieu,,,
0382780R,https://aristide-berges.ent.auvergnerhonealpes.fr,30 avenue Aimé Bouchayer BP 31 38171 Seyssinet-Pariset,1044,,
0382780R,https://aristide-berges.ent.auvergnerhonealpes.fr,30 avenue Aimé Bouchayer BP 31 38171 Seyssinet-Pariset,1090,,
0382895R,https://philibert-delorme.ent.auvergnerhonealpes.fr,68 boulevard Saint-Hubert BP 10 38081 L'Isle-d'Abeau,1119,,
0382895R,https://philibert-delorme.ent.auvergnerhonealpes.fr,68 boulevard Saint-Hubert BP 10 38081 L'Isle-d'Abeau,1137,,
0390012B,http://www.lycee-charles-nodier-ac-besancon.fr/wordpress/,6 grande rue BP 28 39107 Dole,670,,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4pital-de-la-Charit%C3%A9-de-Dole-DSC%200599.jpg
0390012B,http://www.lycee-charles-nodier-ac-besancon.fr/wordpress/,6 grande rue BP 28 39107 Dole,715,,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4pital-de-la-Charit%C3%A9-de-Dole-DSC%200599.jpg
0390033Z,https://lyc-hfriant-poligny.eclat-bfc.fr,3 rue Hyacinthe Friant BP 50029 39801 Poligny,630,,
0390033Z,https://lyc-hfriant-poligny.eclat-bfc.fr,3 rue Hyacinthe Friant BP 50029 39801 Poligny,653,,
0390812W,http://www.enil.fr,Route de Versailles BP 49 39801 Poligny,,,
0400750Y,https://agricampus40.fr,2915 route des Barthes 40180 Oeyreluy,,,
0410001D,https://augustin-thierry.fr/,13 avenue Châteaudun 41018 Blois,947,,
0410001D,https://augustin-thierry.fr/,13 avenue Châteaudun 41018 Blois,954,,
0410018X,https://legta41.educagri.fr,Rue de la Vallée-du-Loir Areines BP 106 41106 Vendôme,,,
0420018S,https://beauregard.ent.auvergnerhonealpes.fr/,4 avenue Paul Cézanne BP 159 42605 Montbrison,1012,,
0420018S,https://beauregard.ent.auvergnerhonealpes.fr/,4 avenue Paul Cézanne BP 159 42605 Montbrison,1054,,
0420034J,https://lyc-hippolyte-carnot.ent.auvergnerhonealpes.fr/,35 avenue Carnot 42328 Roanne,890,,
0420034J,https://lyc-hippolyte-carnot.ent.auvergnerhonealpes.fr/,35 avenue Carnot 42328 Roanne,904,,
0420040R,https://claude-lebois.ent.auvergnerhonealpes.fr/,8 boulevard Alamagny BP 128 42403 Saint-Chamond,878,,
0420040R,https://claude-lebois.ent.auvergnerhonealpes.fr/,8 boulevard Alamagny BP 128 42403 Saint-Chamond,914,,
0420979L,https://tezenas.org/,14-16 place Girodet 42000 Saint-Etienne,308,,
0420979L,https://tezenas.org/,14-16 place Girodet 42000 Saint-Etienne,313,,
0420976H,https://lasalle42.fr/campus/,10 rue Franklin 42028 Saint-Etienne,173,,
0420976H,https://lasalle42.fr/campus/,10 rue Franklin 42028 Saint-Etienne,205,,
0420976H,https://lasalle42.fr/lycee/lycee-general-et-technologique/,22 rue Désiré Claude 42100 Saint-Etienne,205,,
0422160V,https://www.lerenouveau.org/,Allée Colcombet 42530 Saint-Genest-Lerpt,247,,
0422160V,https://www.lerenouveau.org/,Allée Colcombet 42530 Saint-Genest-Lerpt,262,,
0430953C,http://pepy-yssingeaux.ent.auvergnerhonealpes.fr/,Le Piny Haut BP 26 43201 Yssingeaux,506,,
0430953C,http://pepy-yssingeaux.ent.auvergnerhonealpes.fr/,Le Piny Haut BP 26 43201 Yssingeaux,520,,
0440172Y,http://www.perverie.com,63 rue de la Perverie BP 42203 44322 Nantes,541,,
0440172Y,http://www.perverie.com,63 rue de la Perverie BP 42203 44322 Nantes,545,,
0440980B,https://lycee.briace.com,Briacé 44430 Le Landreau,,,
0441993C,http://carcouet.paysdelaloire.e-lyco.fr,115 boulevard du Massacre BP 98430 44184 Nantes,565,,
0441993C,http://carcouet.paysdelaloire.e-lyco.fr,115 boulevard du Massacre BP 98430 44184 Nantes,580,,
0442095N,http://herdrie.e-lyco.fr,Rue de la Basse Lande CS 12612 44115 Basse-Goulaine,987,,
0442095N,http://herdrie.e-lyco.fr,Rue de la Basse Lande CS 12612 44115 Basse-Goulaine,993,,
0450049J,https://www.lycee-pothier.com/,2 bis rue Marcel Proust 45044 Orléans,1226,,
0450049J,https://www.lycee-pothier.com/,2 bis rue Marcel Proust 45044 Orléans,1245,,
0450050K,http://www.lyceejeanzay.fr,2 rue Ferdinand Buisson 45044 Orléans,1405,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Jean%20Zay%20d%27Orl%C3%A9ans.jpg
0450050K,http://www.lyceejeanzay.fr,2 rue Ferdinand Buisson 45044 Orléans,1431,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20polyvalent%20Jean%20Zay%20d%27Orl%C3%A9ans.jpg
0450106W,https://www.saint-francois-gien.com,66 rue Paul Bert 45504 Gien,266,,
0490838V,https://saint-louis.anjou.e-lyco.fr/,47 rue d'Alsace 49400 Saumur,699,,
0490838V,https://saint-louis.anjou.e-lyco.fr/,47 rue d'Alsace 49400 Saumur,721,,
0490886X,http://www.providencecholet.com,33 avenue Gustave Ferrié BP 20646 49306 Cholet,424,,
0490886X,http://www.providencecholet.com,33 avenue Gustave Ferrié BP 20646 49306 Cholet,433,,
0492406Z,http://saintemarie-cholet.paysdelaloire.e-lyco.fr/,3 rue Henri Duré 49300 Cholet,920,,
0492406Z,https://www.saintemarie-cholet.eu/esupec/,3 rue Henri Duré 49300 Cholet,920,,
0492406Z,https://www.saintemarie-cholet.eu/lycee/,3 rue Henri Duré 49300 Cholet,920,,
0492406Z,http://saintemarie-cholet.paysdelaloire.e-lyco.fr/,43 rue Bonaventure 49300 Cholet,920,,
0492406Z,https://www.saintemarie-cholet.eu/esupec/,43 rue Bonaventure 49300 Cholet,920,,
0492406Z,https://www.saintemarie-cholet.eu/lycee/,43 rue Bonaventure 49300 Cholet,920,,
0492406Z,http://saintemarie-cholet.paysdelaloire.e-lyco.fr/,3 rue Henri Duré 49300 Cholet,944,,
0492406Z,https://www.saintemarie-cholet.eu/esupec/,3 rue Henri Duré 49300 Cholet,944,,
0492406Z,https://www.saintemarie-cholet.eu/lycee/,3 rue Henri Duré 49300 Cholet,944,,
0492406Z,http://saintemarie-cholet.paysdelaloire.e-lyco.fr/,43 rue Bonaventure 49300 Cholet,944,,
0492406Z,https://www.saintemarie-cholet.eu/esupec/,43 rue Bonaventure 49300 Cholet,944,,
0492406Z,https://www.saintemarie-cholet.eu/lycee/,43 rue Bonaventure 49300 Cholet,944,,
0491966W,http://bergson.e-lyco.fr,85 rue de la Barre 49036 Angers,795,,
0491966W,http://bergson.paysdelaloire.e-lyco.fr,85 rue de la Barre 49036 Angers,795,,
0491966W,http://bergson.e-lyco.fr,85 rue de la Barre 49036 Angers,819,,
0491966W,http://bergson.paysdelaloire.e-lyco.fr,85 rue de la Barre 49036 Angers,819,,
0492224B,http://hyrome.paysdelaloire.e-lyco.fr,71 rue Nationale 49120 Chemillé-en-Anjou,109,,
0492224B,http://hyrome.paysdelaloire.e-lyco.fr,71 rue Nationale 49120 Chemillé-en-Anjou,111,,
0492298G,https://etsco.fr,50 rue Michelet BP 10808 49008 Angers,,,
0500036T,https://julliot.etab.ac-caen.fr/,12 rue de la Crête BP 639 50406 Granville,909,,
0500036T,https://julliot.etab.ac-caen.fr/,12 rue de la Crête BP 639 50406 Granville,942,,
0500087Y,https://claude-lehec.lycee.ac-normandie.fr/,Rue Dauphine BP 109 50600 Saint-Hilaire-du-Harcouët,275,,
0500087Y,https://claude-lehec.lycee.ac-normandie.fr/,Rue Dauphine BP 109 50600 Saint-Hilaire-du-Harcouët,287,,
0501839C,http://sivard.fr,7 rue Sivard de Beaulieu BP 139 50500 Carentan les Marais,349,,
0501839C,https://sivard.fr/,7 rue Sivard de Beaulieu BP 139 50500 Carentan les Marais,349,,
0501839C,http://sivard.fr,7 rue Sivard de Beaulieu BP 139 50500 Carentan les Marais,370,,
0501839C,https://sivard.fr/,7 rue Sivard de Beaulieu BP 139 50500 Carentan les Marais,370,,
0511951U,http://www.lyceejeantalon.fr,105 avenue Daniel Simonnot 51000 Châlons-en-Champagne,699,,
0511951U,http://www.lyceejeantalon.fr,105 avenue Daniel Simonnot 51000 Châlons-en-Champagne,737,,
